Name of Source,URL ,Type,Details,Image,Updated,Approved
Digital Transgender Archive,https://www.digitaltransgenderarchive.net/,Example Projects,"The purpose of the Digital Transgender Archive (DTA) is to increase the accessibility of transgender history by providing an online hub for digitized historical materials, born-digital materials, and information on archival holdings throughout the world",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/eQtsoX-nQmi_X8OKCTrbLg/-p9hOt5ZXJo3nxyylFIByfP7fGkixMPsYe_w_iTBYIlUFzZye8tXizVLyGSDwCTSBKo1nJzEauo4RyIoEaGCMSaXfymLQ_F7Eg_1Ghd-VGhqFGgGELY9-g23FaVVxd4rDTTzyU4Skz_NVGV3KMijJA/MM6YSAfBUi7qjwyk_z4OFIJNd-h78ee96A33pKyjvDs),5/20/2024 1:29pm,
Project Gutenberg,https://www.gutenberg.org/,"Data Sources,Example Projects","Project Gutenberg is a library of over 70,000 free eBooks",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/0YyAx8Hq_NW5ZRRoXMW5gg/38say1rjE0RChdn8_ZV7MzuDas1XuglFKm4b1O_tml4PXL-irGMdtxgskhZBGOGBY0L01lIiLgXk-BYiD91GdHWK93kpEBtsMC-zdLY0dC6-LcAisnosvpoL0lSl3IWJpIWlxQ-SLd9IF4cBW0CqxQ/3S-E6DFnddenjncdgC4uS2lfpiJ4p5KbzNnXAV14rgs),5/20/2024 1:32pm,
Calisphere,https://calisphere.org/,"Data Sources,Example Projects","Your gateway to California’s remarkable digital collections. Calisphere provides free access to unique and historically important artifacts for research, teaching, and curious exploration. Discover over two million photographs, documents, letters, artwork, diaries, oral histories, films, advertisements, musical recordings, and more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/lU_uH7mVH_kMNZOgVcmQxA/GhWFHmgauyxJ5gLhrHyAuA2fbTJoduIRDe-mpt2beUuJwRbBUv4_pzlsr3cne_RN4LKeM_js_YnRtOvDoDz9ZMzI4w2ENo_Brpd3_ljYoC_EJiZGccu30hK-jyK2F-_QfkWrcHd7zx_hAHOy6J1C7w/5e2DaH6voayfSSvOgKUdgqPl5qyv1dlWtsBQMnAY7Xk),5/20/2024 1:34pm,
Digital Public Library of America,https://dp.la/,"Data Sources,Example Projects","Discover 49,882,610 images, texts, videos, and sounds from across the United States",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/jH-UjTMgVBhc8jaAV49PWg/wS4j2c41j3IxpaybYKbeOQ60q4MW4A6fMFl7FteD4gD9I-tWHZTvNq0maqHC6IEn4Bp2Akg-zCU6LabutmPlYEHJzRJraX9btGLtu1KBQNoRGvsRaYEbtKOzKj3QwBZ278Va4l5xREEY9F_iLVrjAw/WW4d0UIHiQlhKZwT_LwTnwBqg4BS5aqxXBckUJZlmxk),5/20/2024 1:36pm,
NYPL Digital Collections,https://digitalcollections.nypl.org/,"Data Sources,Example Projects","Explore 877,348 items digitized from The New York Public Library's collections. This site is a living database with new materials added every day, featuring prints, photographs, maps, manuscripts, streaming video, and more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/nnnMwHct4DzdUD3NfYwdiA/Nd2S1tjOi_yIWxwaNvP5Yw3VM-L0XM8Xh7TsU7gxkoDT0I2LEBySRoU6IKa1P3j3uGw5biGodl24PsxcnXw0lxfjReFXImvIq2W_9IJI-aYos6LUaU_Qk_Sf1NjbYmqk1e8Lls8PnIVVIGeVAx2sVQ/ms0t_HDeJbrA9s4WirdsPYlgZLTehfEYN0D6wig0JZU),5/20/2024 1:38pm,
Internet Archive,https://archive.org/,"Data Sources,Example Projects","Internet Archive is a non-profit library of millions of free books, movies, software, music, websites, and more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/yofvam2mjo0spPAJwMSe9w/E75dLmEOBz4T-YeQ65OFQTfRSCg6g2s0zqjaLZ4NrGz5XOr8wkh32q4fERknXSeuguGht0Y7kqDX8wfzwUrT_m2gMs_2cujRflzRUYRfnr8fbSMkSJo_L7UUvYVVAnntixooMungQk3zhSwFUSPlyA/imP-HBDKJ33vZiHKFPWQKkunByAzgHP8PLd5tkwiSw8),5/20/2024 1:39pm,
Critical Commons,https://criticalcommons.org/,"Data Sources,Example Projects",Critical Commons is a public media archive and fair use advocacy network that supports the transformative reuse of media in scholarly and creative contexts,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/z8-UKJ2fx5KFO_NkyJ28fw/pB8H79NZLzodsAEqBAmjHlZhvb-2Awy3a5D14Aqq7ABLltK9mNtmreFe9xE5Hgtx-QZ9YVcRRGJCwOv6TQ8XPSL2M4-dAOa1mLhqFqNmF7FgS9JGztJ9ONgr3ATJPXoINH026LWFuafEWeYb759KLA/eX-vSs9rucHxomyz3HZkABq0prYJGaGOco9FijQEiUw),5/20/2024 1:40pm,
Europeana,https://www.europeana.eu/en,"Data Sources,Example Projects","Discover Europe’s digital cultural heritage
Search, save and share art, books, films and music from thousands of cultural institutions

",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/VQbTjItFCZzQKqkp258Vww/rwMBMb6cH7ATVIEzhvQMqbFMqoaFC8LkhMs40Ty9mDsM5juHr0_lTSOfjs2CMycawZYfWI4NwVyU2KUjn5tQCfy7XIIy7vCdVJ31V-mQ2GDCnJJjlGYjKyKCJKy7C6nl4FaCcVQUhWDVYRsbtUdU6A/zQ_POup2QzCkfKie5WdwiSupl42sKT8Rt6uWzGsvfvU),5/20/2024 1:41pm,
Awesome Network Analysis Data,https://github.com/briatte/awesome-network-analysis,"Data Sources,Open Source / Open Access",A curated list of awesome network analysis resources,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ERuRG0bf-gOBVHVShODISg/lrI3WB04MhxADuDvde7t6x59if6-ejQGktxXqWYlnQS3KLoeuBGeTTNTPACccg9pJNGHdT-ppryIz1TBCmG_NjL0uaAvYOiUNmA5zGse3oSlFtiPggY4fu7I8WGS9q_MXaMOGEE546EAULSJK3QeTQ/J5xDp87QwdAsOuJpsrT0Rc6htwZ5o4HlP9_C6d1p0gk),5/20/2024 1:44pm,
Stanford Large Network Dataset Collection,https://snap.stanford.edu/data/,"Data Sources,Open Source / Open Access",,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/VswWB8aAPS-vr93pOzayCA/z0tEQPp4ub0mz0SiD6Yq8hj6nxagJ_8fjXK24xyeuwwTzaKigxpydK0EZztO9bhWBBM6aExyfZlT-84hK_855hiCf8Cx4AojcmrKXVWYJ557p9zOtpL0lG9OQmZMRVLBOircDNjw1DV-lO0AfgXaeA/W2ksU_mhazgQ7a_uoc091qnbbgOMKZxsbUvoh7n7fTM),5/20/2024 1:45pm,
The Carpentries,https://carpentries.org/index.html,Learning Resources,We teach foundational coding and data science skills to researchers worldwide,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/OgOt-SjQNPCmW9qJQJ672A/NJ8yuzNsLUg7e6HeIqk85ETAh5Yov4hrSYtsSasVWLkDQ35qNr6CTWJNyiMbItFD7K_f_yAYokzlvlVVkW8GUTZZy19uROSasJse02yjjjMczD6Q64UU1U-JXDEb1B1tja4uJ6wK9Gh17WxPU_p2pw/0AooEPYnjBR1z9TvgjnI-s6IQBV70WDhDd-EQTJ8xvw),5/20/2024 1:49pm,
US and Canada DS Funding List,https://elaboratories.org/resources/grant-opportunities/,"Funding for Institutions,External Aggregated Resources",,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ys8f40kHOMPpkGUzs6kwwQ/aSYTlMK9PZe5AH3etkEpKARcWpVaa2uCM5T2YG6V62iUuisiRtVc7UWcP80JG5DHWOUfY-AJ-1CR45fhVxGfqcVFlHRzafWTzGtVb7kdTfiqisa-CVvDzf2wo3tliiXAmfw4sHaIPGo4PPHuqmlTuA/Y__JMBW7lGXoRHt_XH4vg8-KN0OwMfu1JGTnf8AA6-w),5/21/2024 12:52pm,
Programming for Humanists ,https://liberalarts.tamu.edu/codhr/programs/p4h/,Learning Resources,"Programming4Humanists (P4H) is a continuing education program designed to introduce participants to methodologies, coding, and programming languages associated with the Digital Humanities (DH). P4H courses are taught by CoDHR staff and TAMU faculty during the Fall, Spring, and Summer semesters. Course participants have the option to attend class synchronously via Zoom or review class recordings on their own time",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/9JyJp8wS9S-xqBm8injxGw/ZyuJ_Crmg88udD0eL7qhSEGPlgrHf4_Uj2Jyq9tnYnu6aFvQmEpWsDUkEVXRNTx8up2q9GY3VbeterbJSlg6s7opGc3zn9m86PCMUZeg2M7vOigXZhSidBhFWSqE6RrCGRfiCghpCddQeZib1y00bA/I6qMHGFtNzI_2MD0KJ53Knp0DUo8pDyijreT9qlPh4o),5/21/2024 12:55pm,
How to Write and Submit Federal Grant Applications,https://elaboratories.org/event/writing-submitting-federal-grant-applications-a-free-virtual-workshop/,Learning Resources,It is particularly designed for individuals and organizations who are not affiliated with a higher education institution and/or do not have previous experience applying for a federal grant. This workshop includes practical advice to help you craft your grant application. The presenters also share their insights into the complex process of submitting an application through the Grants.gov portal,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/hGepZlmp33x7yKl23Gp6Lg/TQUud7aMfxw1sCK_JpsxgJEfIPcSwUO0DTw2esC6O11cmjMnNN9fI8LLcN9ocu8u3D87C02robzQXMGJUBQHj6xIgRk-ZDz0D9TmJ0enibWIrI15lHOZCVMys2FEsSH2LA3pxOdaIo5dsiWI2mQgsg/6CMElt8xzF1-8W6eJJya7sy-QJ7Rhf-HIQAh6Q4ahKU),5/21/2024 12:57pm,
Library Juice Academy,https://libraryjuiceacademy.com/,Learning Resources,"Library Juice Academy offers a range of online professional development courses for librarians, archivists, and other staff, focusing on practical topics to build new skills",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/VJw0_cGI_Wb0GA-ervt-yw/cw5W1_4NuJ_IyGik-pra4D1gkZJ3Tw2gTqF_q6UOM6QD82-657D3ffhtG383FWkF8Yr170A9VHQtHh7NKj4GrXD4Gy-F0ZVNomXmrrMwLBcKtvb6pnaEnmto4nQcE681APXiZHIGc2yhCFmpV2fWXA/olCbCmD0ztfr0bAhSIQCMvpHk1-z8U6wPT_dlu54zmA),5/21/2024 12:59pm,
Digital Humanities Summer Institute (DHSI),https://dhsi.org/,Learning Resources,"DHSI is an ideal environment for discussing, learning, and building skills in the digital humanities.
Join us for intensive seminars, colloquium presentations, affiliated events, and much more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/gzDsDT8zxiVq6eSRJotlQQ/Giz0gaSgQKcCax1RDhXjeW0u7vqz7U4ReXJ90xzJJ7sWed3LkMo_KXtssIqybw08CNNZq7_1nFgq_GWy1CtLcLAKkLxJpy9OI9YAkKcM6BvzQnWNz4tG6OZEKe2cs5CJxE95qPMrsXogWXwXttinTA/A9SPiDHFY69BTadrlUVrVq_H-tgOL1VyEsFT84LNbHM),5/21/2024 1:00pm,
Commons in A Box,https://commonsinabox.org/,"Website Builder & CMS Tools,Open Source / Open Access,Digital Publishing","Commons In A Box (CBOX) takes the complexity out of creating an online space, or digital commons, for your community. Our free open-source software provides an infrastructure that encourages discussion, collaboration, and sharing.

",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/TS6zaFaMKJSUFSqf86l1pw/3s7CaWL3KFLiRSb0lkJTbcOfgyi9cnixpACnYqbKHnhgraU5Kivgh4Dfviiz0rB1_ZTOJ_HJ3ITUlE_zkHWdGeGTsL0Cdvu3vTTkAmvGpTSFubv-J-2vIZx38de--6HhMH8v-xMymHXwH8FTb2mrdA/lnr1GvPEDh8LinlOwoig-A4_wJlch82fdvFac6Om-P0),2/13/2025 3:15pm,
Digital Scholarship Fellowship from University of Victoria,https://etcl.uvic.ca/digital-scholarship-fellowship-2/,Funding for Individuals,"The Electronic Textual Cultures Lab (ETCL) at the University of Victoria is offering Digital Scholarship Fellowships during the academic year. Digital Scholarship Fellowships support graduate students, postdoctoral fellows, new and visiting scholars at UVic, as well as staff, faculty, and librarians making substantial use of digital and/or social knowledge creation methods to do humanities or interdisciplinary research.",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ETdAW2GOEF1zj3Gl3qcbsw/oRvBL_sYHACfHK9FAraj346dbIVr0o0Ak-zau53b_2DcpJnHN7KkUv6hfhGlrwJNz-3uvgF9aWUs89wRHfJ2Y9iPbXwf1U2uZjbyxrAV3poMOhCFTq28J0uu45wzRTs478jWcK8Xm_TxcNcui5Nqzg/628zIHEQRaXjZEOEVUb6FVUwJQUfC-NR4ioYR-r23Gc),5/21/2024 1:16pm,
Wikidot,https://www.wikidot.com/,"Website Builder & CMS Tools,Open Source / Open Access","It's simply a place to build wiki-based websites. Use it to publish content, share your documents, collaborate with friends or coworkers, create a place for your community",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/1I-9fgzmAxyGlLrJALKAVw/gZr1ifQozAR2y5HVaO6Qo-dqps0AmqZ6lbPjdBJGkpES-gR6BzAlNyH9W0Z94lbeXLYCO__tgmhoEMwuh15ABJy0i-yhrxVThb1l1oHf7V7bDWxCKz9GuqcT_IF5_O8fT0BEJllwgzHupUgvFXZzjg/JvjWHt2PNJwcA8UQVei_i0LKYmNEXF4VBIUAUzoOXV0),5/21/2024 1:21pm,
Jane Addams Papers Project Guide,http://jappg.wikidot.com/,"Example Projects,Learning Resources",Details on how a digital scholarship project is created,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/mjzPLHkKC1GekCnYr12kxA/x43MBHzAK5kJNpz3a1cH8ZWWCPIS39ka5dCuzEBGuGbgmoJnFx61S0DaTYfJAf_Yqzm1PD8limp0HwIbgmG5Ai6EYmfym2FMtvcsDGLrnlt01jiFxUPlelFuVyyPCEmDMXeomaWZ_6lah6fZfl8elg/e8GTKGz4nFh7F-eEud_nQEPleUiUOdTbu3nbu4g9uBY),5/21/2024 1:23pm,
Fanny Fern Archive,https://fannyfern.org/home,Example Projects,"Fanny Fern in The New York Ledger explores one of the most successful periods in the career of Fanny Fern, who in the mid-nineteenth century became the highest-paid newspaper columnist in the United States",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/h1d5ybFyqQAqha4tYOEhUg/diDxjg93pd8gX2JpIG33YBTl92gE33mVbI46i6AP568kPkBQ7lO3mQIDVUEad8xtIj5K9YVug5TcI_rqe9f3T1KUoK7KBYh1m9AbVks6GO5vb-lnN1TXzODaqACdF6nmOziTeOLhyiAfNUsdYU11SQ/YAHz-S5Mw4rZRi7CT7GYcj5peOBcA4_uifZxDhj2lOo),5/21/2024 1:25pm,
The Walt Whitman Archive,https://whitmanarchive.org/,Example Projects,"The Walt Whitman Archive endeavors to make Whitman's vast work freely and conveniently accessible to scholars, students, and general readers. Whitman, America's most influential poet and a writer of global renown, is the most challenging of all American authors in terms of the textual difficulties his work presents",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/4x8X_S58O4QI9fuILxi_mw/QoUA5-ytU54Cp0abwOyPK9wQUzwKn6B0bxMYZni-lQrlXC19ZiN0Uy_l7yj6QCwef2ldueOjQ1bD_7JGKNabesQO71QbDQBbC5aO3LNwejJfFnBZReyP7V-7WNVJpay6c7RIJTk9r8sguke9lzquug/zcqLgOY-WalUTQbLtEFY2byngYi8iSNbFZCMuYzKYyg),5/21/2024 1:26pm,
DH Training Network,https://dhsi.org/dh-training-network/,"Learning Resources,External Aggregated Resources",,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ljlk2uQb8a9m-mRoBnTPSg/R7Ct-u3F3n6746lpiczaE0lNb5H6fUkWrOEjMW-IK2qg2V3DOw4OBnIettQbXekK_A7SqbYkQ3vJi0CpiDc8ycO7cEObFTjCFgVOaPoAlCmOsxSPEvkISLpqDTByrvVcEvBYcyIPfuwaTQryCSSRUA/PoPtcRaqcH1-DO8KIGHL4R_XVGgbEhcfheApEbM_Hgg),5/21/2024 1:32pm,
The Recovery Hub for American Women Writers,https://recoveryhub.siue.edu/,Example Projects,"The Recovery Hub for American Women Writers supports projects recovering the work of women writers by providing digital access to forgotten or neglected texts and/or extending them with network mapping, spatial analysis, multimedia storytelling, innovative contextualization, and the distant reading of massive datasets.",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ts2o0oU4AaF7JYX4QgdBgA/Ax6NcZKhKs9QrZLCaglyxqovqAZc-mvGTKBJELS-lHbV1DfpmjV2SYY8ZuLwktbfn4au1esmn_3on5scnHPoSy7Y8nw9RKGl-3lyvwDLraUDUbeUp9rDHyP9v1ZW_RkCRnYCTt6OrveSLd6nL136MA/Mqk2zcHQW1jk2JAeFgrSzki2d79ic8TfYpyhCvqFFCQ),5/21/2024 1:34pm,
eLaboratories,https://elaboratories.org/,Learning Resources,"eLaboratories—or eLabs—is an emergent space for cultivating connections, conversations, and collaborations between a diverse community of practitioners engaged in editing, recovery, or other research activities related to making source materials accessible, discoverable, or (re)imaginable. Through our courses, forums, events, and more, practitioners can share their passions, grow their expertise, and shape the discourse of a vibrant, innovative, and inclusive community",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/-dhMcZPVCkN4yydYKbyA8g/Ugcc0Xcq2VGtAjWv0iN528IEdqDSPIAHy_3q_Rb8ovsrcQV5hn1qnCVzOB9evzqYyYLL2mDkEhn-dwNsynO1w_YxLDZw8mIOTjNeEqSXxD_F8QuN-6obDz_h-1fCh2K9EuBJqfIbLllLUUblUUIdWQ/PeP3sezTvgzqsM6ZP7ooXlVAjwwi9ZxKkKc2HdKoXo0),5/21/2024 1:42pm,
Center for Digital Editing,https://centerfordigitalediting.org/cde-projects/,Example Projects,"The CDE collaborates with a variety of documentary editing and digital humanities projects. Despite the diversity of content, methodologies, and publication outputs, all projects share the goal of creating broad accessibility, ensuring users can discover and explore new content",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/l6HtGQN8-_XlJEe6rUAcMw/RzBTYOeHKttXOuMgy64KWTWti1EHOMyqNgs81hcIyDHiHLALH57GICMwsbnKc1bGki3Yx7legp39-8HFgVkd8nPc_W3M1bLoy5mfxBRHwI_q3-uPOJWUorzGu-XN1Xna6Km10FW_TKrobltE16t3tg/Y2wUQ_LgtvCNYOsm3MIh8LX7J8vxgs9iWGsvroADzjk),5/21/2024 5:41pm,
Humanities for All,https://humanitiesforall.org/,"Example Projects,External Aggregated Resources","Humanities for All showcases over 2,000 examples of publicly engaged humanities work at colleges and universities across the United States",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/E91SQDW5zuJEayReGHnWtg/ll5zv04JsNyaUw9jKG4FSoFE49Ot6BZzNvqYSdaiVmUZB9gwvB69tFuVOZsVFgy49w-u0aPSXAblSpd5FWoj-yR0CELz-ohXBSoyi6qpLA83EeLkSpZuRAyxrQrABr0kifttIuN88N9FL431PBhIfA/8i1-dM3N2qPsXz7WwKKAqgFuxTBel5tiKTH-DCtXyzc),5/21/2024 5:40pm,
Glasp,https://glasp.co/,"Text Analysis Tools,Research Tools",Glasp is a PDF & Web highlighter that helps you collect and organize your favorite quotes and thoughts from the web,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/0WVozNb2iGS8IdjWj_BvbQ/EJLVWMhf9zf3hAM_Mqui0XxddFGRenUDREMMuVDl39U20uRv99AnMFcMYHBZX2cSSa6HHr45sD4Hqo7ANbaisrfAbdWvQwiD30Cb1h-qKec30zsZJFXQWVbxcGFkGZ7Ctvvet1ba4L-4eRIoXR2ZKw/43E5btDZAtcqIBvRSY-0EBF_8m2_Pfxr1EfkfhmpugI),5/22/2024 10:43am,
Hathitrust,https://www.hathitrust.org/,"Text Analysis Tools,Data Sources,Research Tools,Example Projects","HathiTrust Digital Library is a large-scale collaborative repository of digital content from research libraries including content digitized via Google Books and the Internet Archive digitization initiatives, and more. HathiTrust Research Center Analytics
Supporting large-scale text analysis of the HathiTrust Digital Library for educational and non-profit research",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/5C6hLEKP6aZ65Wel11WcAQ/T7nI9yqiHQC4waTJY8eA3EI8BFtMwWibiRcDs8ESJxbx5IFfg1IrW8M-2cnFwF73lDPDJlRpqR-K7yQkY5EIEM6jKwRxrgImNuq-m3-1nIIKmVMX35HT6x9s0g0sOsVtoaf2N0EzBeCzrQqJdRr01A/ZCtesXnsBkkyBF450cIxGPvaTtdhwWt5bpaA8_Wxeyg),5/22/2024 11:14am,
Collection Builder,https://collectionbuilder.github.io/,"Website Builder & CMS Tools,Digital Publishing",CollectionBuilder is an open source framework for creating digital collection and exhibit websites that are driven by metadata and powered by modern static web technology,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/uLcMeQoDFUkdGgMbcUCGlA/-zVJ7wrlTUxJdd4KwjB58Ynlv5JoLLI172XKqY1SQaCrb4JZLDEaqpFI_MiGF2w3jJhxf-dxsRxALV6nPu-39yjRKD25utN3mvtfRO6Aj3btLzLTWFX9ynQS_96Vnv7MmtmLYBLFJsBXHz2WGxRcDg/rXxAgE2ngmfSZ1EyoITtgkXHGVUWm8jUBr6K2ztA_is),2/13/2025 3:15pm,
Media CMS,https://mediacms.io/,"Website Builder & CMS Tools,Open Source / Open Access,Digital Publishing","Modern, fully featured open source
video and media CMS",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/EbCVXByEWCDB1IJOIItPuQ/Gs-whKsAfORea35nOAJ7oarFptoLMcb6ogt3ZsqRheya8NlI49auGkNsx4PUOysEXXN72bdyQglpI1ycI6meEyqevqZXLI5NGZa7Z3uwBVGs4YogEvjMsAQ2z6021WYn5LwsYO0pB20IMbrGWiG2Jw/m0HZqZVDj-R9YQnHyMCLeaKl6VeZ7CYT_2EmTjPSwIg),2/13/2025 3:16pm,
Blender,https://www.blender.org/,3D,Get the world’s best 3D CG technology in the hands of artists as free/open source software,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/yZmsvNnObdtxYfhJleTY1Q/ztsP7RvQHuC9l6WLWnmKeKuHXuLmja2NBxHj4nBhYDcSPRzAElQZvuVf4Tj5XLptbMovOVw35C7SOON4BBxgazYY69FBBnQslpwPVU2LIr2tPoqiM_dyGmpNOxMU7Gma5aSWrQktH4h3XwTLKnSEVw/EBq0eZZyYevPan8Z0X1wDcsNXm1L-LDaa3n_XJCkgSU),5/22/2024 5:53pm,
NEH: Dangers and Opportunities of Technology: Perspectives from the Humanities,https://www.neh.gov/grants/odh/digital-humanities-advancement-grants?utm_medium=email&utm_source=govdelivery,Funding for Institutions,"It supports research that examines technology and its relationship to society through the lens of the humanities, with a focus on the dangers and/or opportunities presented by technology",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/l0utqfmUcJ4r9RHWpPJX1g/Ipi7qCUuIdvM8oXCR9C83xrbExVgZ-9LmP3uOes-OranI1WDplaM0DAkJJj8sTX-CJK52hDCkJPnM_iPg2Af9BKAnin1MW2HSn4uepzul88G3vtvUcjUR2b0pNRJte79Vy54vFBXs7Ksw8b990Y_gQ/GhmJ5nNNdycu9BjO7AJNVJ-3qBn6U8iiTqY34_W60cM),6/3/2024 9:18am,
